Found path: /home/kb/rlnd/p1/Banana_Linux/Banana.x86_64
Mono path[0] = '/home/kb/rlnd/p1/Banana_Linux/Banana_Data/Managed'
Mono config path = '/home/kb/rlnd/p1/Banana_Linux/Banana_Data/MonoBleedingEdge/etc'
Preloaded 'ScreenSelector.so'
Preloaded 'libgrpc_csharp_ext.x64.so'
Unable to preload the following plugins:
	ScreenSelector.so
	libgrpc_csharp_ext.x86.so
Logging to /home/kb/.config/unity3d/Unity Technologies/Unity Environment/Player.log
INFO:unityagents:
'Academy' started successfully!
Unity Academy name: Academy
        Number of Brains: 1
        Number of External Brains : 1
        Lesson number : 0
        Reset Parameters :
		
Unity brain name: BananaBrain
        Number of Visual Observations (per agent): 0
        Vector Observation space type: continuous
        Vector Observation space size (per agent): 37
        Number of stacked Vector Observation: 1
        Vector Action space type: discrete
        Vector Action space size (per agent): 4
        Vector Action descriptions: , , , 
action size:  4
state size:  37
episode:  415  | episode reward:  19.0  |epsilon:  0.143
episode:  416  | episode reward:  12.0  |epsilon:  0.142
episode:  417  | episode reward:  9.0  |epsilon:  0.141
episode:  418  | episode reward:  13.0  |epsilon:  0.141
episode:  419  | episode reward:  15.0  |epsilon:  0.14
episode:  420  | episode reward:  17.0  |epsilon:  0.14
episode:  421  | episode reward:  6.0  |epsilon:  0.139
episode:  422  | episode reward:  12.0  |epsilon:  0.139
episode:  423  | episode reward:  12.0  |epsilon:  0.138
episode:  424  | episode reward:  13.0  |epsilon:  0.138
episode:  425  | episode reward:  15.0  |epsilon:  0.137
episode:  426  | episode reward:  12.0  |epsilon:  0.136
episode:  427  | episode reward:  9.0  |epsilon:  0.136
episode:  428  | episode reward:  12.0  |epsilon:  0.135
episode:  429  | episode reward:  6.0  |epsilon:  0.135
episode:  430  | episode reward:  11.0  |epsilon:  0.134
episode:  431  | episode reward:  14.0  |epsilon:  0.134
episode:  432  | episode reward:  14.0  |epsilon:  0.133
episode:  433  | episode reward:  11.0  |epsilon:  0.133
episode:  434  | episode reward:  13.0  |epsilon:  0.132
episode:  435  | episode reward:  18.0  |epsilon:  0.132
episode:  436  | episode reward:  12.0  |epsilon:  0.131
episode:  437  | episode reward:  11.0  |epsilon:  0.131
episode:  438  | episode reward:  10.0  |epsilon:  0.13
episode:  439  | episode reward:  14.0  |epsilon:  0.13
episode:  440  | episode reward:  9.0  |epsilon:  0.129
episode:  441  | episode reward:  7.0  |epsilon:  0.129
episode:  442  | episode reward:  11.0  |epsilon:  0.128
episode:  443  | episode reward:  11.0  |epsilon:  0.127
episode:  444  | episode reward:  9.0  |epsilon:  0.127
episode:  445  | episode reward:  14.0  |epsilon:  0.126
episode:  446  | episode reward:  10.0  |epsilon:  0.126
episode:  447  | episode reward:  13.0  |epsilon:  0.125
episode:  448  | episode reward:  15.0  |epsilon:  0.125
episode:  449  | episode reward:  11.0  |epsilon:  0.124
episode:  450  | episode reward:  11.0  |epsilon:  0.124
episode:  451  | episode reward:  13.0  |epsilon:  0.123
episode:  452  | episode reward:  12.0  |epsilon:  0.123
episode:  453  | episode reward:  7.0  |epsilon:  0.122
episode:  454  | episode reward:  12.0  |epsilon:  0.122
episode:  455  | episode reward:  5.0  |epsilon:  0.122
episode:  456  | episode reward:  15.0  |epsilon:  0.121
episode:  457  | episode reward:  13.0  |epsilon:  0.121
episode:  458  | episode reward:  9.0  |epsilon:  0.12
episode:  459  | episode reward:  8.0  |epsilon:  0.12
episode:  460  | episode reward:  11.0  |epsilon:  0.119
episode:  461  | episode reward:  11.0  |epsilon:  0.119
episode:  462  | episode reward:  11.0  |epsilon:  0.118
episode:  463  | episode reward:  15.0  |epsilon:  0.118
episode:  464  | episode reward:  12.0  |epsilon:  0.117
episode:  465  | episode reward:  13.0  |epsilon:  0.117
episode:  466  | episode reward:  11.0  |epsilon:  0.116
episode:  467  | episode reward:  12.0  |epsilon:  0.116
episode:  468  | episode reward:  12.0  |epsilon:  0.115
episode:  469  | episode reward:  10.0  |epsilon:  0.115
episode:  470  | episode reward:  15.0  |epsilon:  0.114
episode:  471  | episode reward:  10.0  |epsilon:  0.114
episode:  472  | episode reward:  16.0  |epsilon:  0.114
episode:  473  | episode reward:  10.0  |epsilon:  0.113
episode:  474  | episode reward:  10.0  |epsilon:  0.113
episode:  475  | episode reward:  11.0  |epsilon:  0.112
episode:  476  | episode reward:  9.0  |epsilon:  0.112
episode:  477  | episode reward:  7.0  |epsilon:  0.111
episode:  478  | episode reward:  15.0  |epsilon:  0.111
episode:  479  | episode reward:  7.0  |epsilon:  0.11
episode:  480  | episode reward:  12.0  |epsilon:  0.11
episode:  481  | episode reward:  7.0  |epsilon:  0.11
episode:  482  | episode reward:  12.0  |epsilon:  0.109
episode:  483  | episode reward:  15.0  |epsilon:  0.109
episode:  484  | episode reward:  13.0  |epsilon:  0.108
episode:  485  | episode reward:  13.0  |epsilon:  0.108
episode:  486  | episode reward:  12.0  |epsilon:  0.107
episode:  487  | episode reward:  8.0  |epsilon:  0.107
episode:  488  | episode reward:  12.0  |epsilon:  0.106
episode:  489  | episode reward:  12.0  |epsilon:  0.106
episode:  490  | episode reward:  15.0  |epsilon:  0.106
episode:  491  | episode reward:  9.0  |epsilon:  0.105
episode:  492  | episode reward:  10.0  |epsilon:  0.105
episode:  493  | episode reward:  13.0  |epsilon:  0.104
episode:  494  | episode reward:  14.0  |epsilon:  0.104
episode:  495  | episode reward:  10.0  |epsilon:  0.104
episode:  496  | episode reward:  16.0  |epsilon:  0.103
episode:  497  | episode reward:  11.0  |epsilon:  0.103
episode:  498  | episode reward:  15.0  |epsilon:  0.102
episode:  499  | episode reward:  10.0  |epsilon:  0.102
episode:  500  | episode reward:  13.0  |epsilon:  0.102
episode:  501  | episode reward:  11.0  |epsilon:  0.101
episode:  502  | episode reward:  12.0  |epsilon:  0.101
episode:  503  | episode reward:  13.0  |epsilon:  0.1
episode:  504  | episode reward:  8.0  |epsilon:  0.1
episode:  505  | episode reward:  17.0  |epsilon:  0.099
episode:  506  | episode reward:  11.0  |epsilon:  0.099
episode:  507  | episode reward:  16.0  |epsilon:  0.099
episode:  508  | episode reward:  10.0  |epsilon:  0.098
episode:  509  | episode reward:  17.0  |epsilon:  0.098
episode:  510  | episode reward:  16.0  |epsilon:  0.098
episode:  511  | episode reward:  14.0  |epsilon:  0.097
episode:  512  | episode reward:  10.0  |epsilon:  0.097
episode:  513  | episode reward:  14.0  |epsilon:  0.096
episode:  514  | episode reward:  8.0  |epsilon:  0.096
episode:  515  | episode reward:  13.0  |epsilon:  0.096
episode:  516  | episode reward:  19.0  |epsilon:  0.095
episode:  517  | episode reward:  9.0  |epsilon:  0.095
episode:  518  | episode reward:  15.0  |epsilon:  0.094
episode:  519  | episode reward:  10.0  |epsilon:  0.094
episode:  520  | episode reward:  17.0  |epsilon:  0.094
episode:  521  | episode reward:  14.0  |epsilon:  0.093
episode:  522  | episode reward:  10.0  |epsilon:  0.093
episode:  523  | episode reward:  10.0  |epsilon:  0.093
episode:  524  | episode reward:  15.0  |epsilon:  0.092
episode:  525  | episode reward:  15.0  |epsilon:  0.092
episode:  526  | episode reward:  8.0  |epsilon:  0.091
episode:  527  | episode reward:  14.0  |epsilon:  0.091
episode:  528  | episode reward:  12.0  |epsilon:  0.091
episode:  529  | episode reward:  16.0  |epsilon:  0.09
episode:  530  | episode reward:  13.0  |epsilon:  0.09
episode:  531  | episode reward:  4.0  |epsilon:  0.09
episode:  532  | episode reward:  13.0  |epsilon:  0.089
episode:  533  | episode reward:  9.0  |epsilon:  0.089
episode:  534  | episode reward:  19.0  |epsilon:  0.089
episode:  535  | episode reward:  13.0  |epsilon:  0.088
episode:  536  | episode reward:  22.0  |epsilon:  0.088
episode:  537  | episode reward:  15.0  |epsilon:  0.088
episode:  538  | episode reward:  12.0  |epsilon:  0.087
episode:  539  | episode reward:  11.0  |epsilon:  0.087
episode:  540  | episode reward:  17.0  |epsilon:  0.086
episode:  541  | episode reward:  15.0  |epsilon:  0.086
episode:  542  | episode reward:  9.0  |epsilon:  0.086
episode:  543  | episode reward:  11.0  |epsilon:  0.085
episode:  544  | episode reward:  11.0  |epsilon:  0.085
episode:  545  | episode reward:  13.0  |epsilon:  0.085
episode:  546  | episode reward:  13.0  |epsilon:  0.084
episode:  547  | episode reward:  14.0  |epsilon:  0.084
episode:  548  | episode reward:  14.0  |epsilon:  0.084
episode:  549  | episode reward:  14.0  |epsilon:  0.083
episode:  550  | episode reward:  12.0  |epsilon:  0.083
episode:  551  | episode reward:  14.0  |epsilon:  0.083
episode:  552  | episode reward:  3.0  |epsilon:  0.082
episode:  553  | episode reward:  11.0  |epsilon:  0.082
episode:  554  | episode reward:  11.0  |epsilon:  0.082
episode:  555  | episode reward:  12.0  |epsilon:  0.081
episode:  556  | episode reward:  17.0  |epsilon:  0.081
episode:  557  | episode reward:  9.0  |epsilon:  0.081
episode:  558  | episode reward:  16.0  |epsilon:  0.08
episode:  559  | episode reward:  10.0  |epsilon:  0.08
episode:  560  | episode reward:  15.0  |epsilon:  0.08
episode:  561  | episode reward:  14.0  |epsilon:  0.08
episode:  562  | episode reward:  15.0  |epsilon:  0.079
episode:  563  | episode reward:  16.0  |epsilon:  0.079
episode:  564  | episode reward:  17.0  |epsilon:  0.079
episode:  565  | episode reward:  13.0  |epsilon:  0.078
episode:  566  | episode reward:  17.0  |epsilon:  0.078
episode:  567  | episode reward:  14.0  |epsilon:  0.078
episode:  568  | episode reward:  13.0  |epsilon:  0.077
episode:  569  | episode reward:  17.0  |epsilon:  0.077
episode:  570  | episode reward:  12.0  |epsilon:  0.077
episode:  571  | episode reward:  11.0  |epsilon:  0.076
episode:  572  | episode reward:  13.0  |epsilon:  0.076
episode:  573  | episode reward:  13.0  |epsilon:  0.076
episode:  574  | episode reward:  14.0  |epsilon:  0.075
episode:  575  | episode reward:  15.0  |epsilon:  0.075
episode:  576  | episode reward:  18.0  |epsilon:  0.075
episode:  577  | episode reward:  15.0  |epsilon:  0.075
episode:  578  | episode reward:  14.0  |epsilon:  0.074
episode:  579  | episode reward:  14.0  |epsilon:  0.074
episode:  580  | episode reward:  14.0  |epsilon:  0.074
episode:  581  | episode reward:  6.0  |epsilon:  0.073
episode:  582  | episode reward:  12.0  |epsilon:  0.073
episode:  583  | episode reward:  20.0  |epsilon:  0.073
episode:  584  | episode reward:  17.0  |epsilon:  0.073
game solved, with mean reward of last 100 episodes:  13.03
